"join_ID","group","mlpa_region","region4","affiliated_mpa","mpa_defacto_class","mpa_defacto_designation","year","variable","indicator","mean","sd","n"
"kelp","kelp forest-fish","north","north","saunders reef smca","smca","smca",2011,"all fish","diversity",1.5352,0.4867,4
"kelp","kelp forest-fish","central","central","piedras blancas smr","smr","ref",2007,"all fish","diversity",1.8477,0.4875,5
"deep_reef","deep-reef","central","central","point lobos smr","smr","smr",2019,"all fish","diversity",1.353413,0.488522,13
"deep_reef","deep-reef","north","north","bodega head smca","smca","smca",2015,"all fish","diversity",1.150965,0.489939,18
"deep_reef","deep-reef","south","north islands","carrington point smr","smr","ref",2009,"all fish","diversity",0.246042,0.492084,4
"kelp","kelp forest-fish","south","north islands","anacapa island smr","smr","smr",2012,"all fish","diversity",1.9235,0.4922,7
"deep_reef","deep-reef","central","central","point sur smca","smr","ref",2008,"all fish","diversity",0.879234,0.492798,6
"kelp","kelp forest-fish","central","central","lovers point - julia platt smr","smr","smr",2002,"all fish","diversity",1.7513,0.4941,2
"kelp","kelp forest-fish","central","central","carmel bay smca","smca","ref",2011,"all fish","diversity",1.4605,0.4954,4
"deep_reef","deep-reef","central","central","big creek smr","smr","ref",2016,"all fish","diversity",1.358649,0.497778,20
"deep_reef","deep-reef","north","north","ten mile smr","smr","smr",2014,"all fish","diversity",1.023423,0.499355,6
"deep_reef","deep-reef","south","north islands","carrington point smr","smr","smr",2007,"all fish","diversity",0.828438,0.49945,6
"deep_reef","deep-reef","south","north islands","harris point smr","smr","ref",2020,"all fish","diversity",1.487382,0.500036,13
"deep_reef","deep-reef","central","central","point lobos smr","smr","smr",2016,"all fish","diversity",1.233683,0.501883,15
"kelp","kelp forest-fish","south","north islands","south point smr","smr","ref",2009,"all fish","diversity",1.8136,0.5045,10
"kelp","kelp forest-fish","south","north islands","scorpion smr","smr","ref",2009,"all fish","diversity",1.5724,0.5068,10
"kelp","kelp forest-fish","central","central","point sur smr","smr","ref",2019,"all fish","diversity",1.4408,0.5074,2
"kelp","kelp forest-fish","central","central","big creek smr","smr","smr",2008,"all fish","diversity",2.0437,0.5077,4
"deep_reef","deep-reef","south","north islands","anacapa island smr","smr","smr",2008,"all fish","diversity",0.58462,0.509113,8
"kelp","kelp forest-fish","central","central","asilomar smr","smr","ref",2008,"all fish","diversity",1.7202,0.5147,4
"deep_reef","deep-reef","central","central","piedras blancas smr","smr","smr",2016,"all fish","diversity",0.782191,0.515212,3
"deep_reef","deep-reef","north","north","southeast farallon island smca","smr","ref",2020,"all fish","diversity",1.142007,0.518183,7
"deep_reef","deep-reef","north","north","southeast farallon island smr","smr","ref",2020,"all fish","diversity",1.142007,0.518183,7
"kelp","kelp forest-fish","south","north islands","gull island smr","smr","smr",2014,"all fish","diversity",1.4813,0.5193,2
"deep_reef","deep-reef","south","north islands","south point smr","smr","smr",2020,"all fish","diversity",1.416084,0.520632,15
"deep_reef","deep-reef","south","north islands","anacapa island smr","smr","smr",2009,"all fish","diversity",0.407483,0.521714,7
"kelp","kelp forest-fish","south","north islands","anacapa island smca","smca","ref",2006,"all fish","diversity",1.6502,0.5228,6
"kelp","kelp forest-fish","south","south","naples smca","smca","smca",2009,"all fish","diversity",1.7548,0.5228,3
"ccfrp","ccfrp","south","south","swami's smca","smr","ref",2019,"all fish","diversity",0.868174,0.523955,12
"kelp","kelp forest-fish","south","north islands","harris point smr","smr","smr",2007,"all fish","diversity",1.6794,0.5259,2
"kelp","kelp forest-fish","central","central","asilomar smr","smr","smr",2007,"all fish","diversity",1.7138,0.5268,4
"deep_reef","deep-reef","south","north islands","south point smr","smr","smr",2009,"all fish","diversity",0.943498,0.526939,17
"kelp","kelp forest-fish","south","north islands","south point smr","smr","ref",2015,"all fish","diversity",1.6571,0.5278,4
"kelp","kelp forest-fish","south","north islands","anacapa island smr","smr","smr",2003,"all fish","diversity",1.4302,0.5279,6
"deep_reef","deep-reef","south","south","swami's smca","smca","ref",2014,"all fish","diversity",0.726794,0.528075,14
"deep_reef","deep-reef","south","north islands","anacapa island smr","smr","smr",2020,"all fish","diversity",1.267826,0.529986,13
"kelp","kelp forest-fish","south","north islands","harris point smr","smr","ref",2019,"all fish","diversity",1.4299,0.5303,2
"deep_reef","deep-reef","central","central","point lobos smr","smr","smr",2009,"all fish","diversity",0.707399,0.530543,14
"kelp","kelp forest-fish","south","south","point vicente smca","smr","ref",2008,"all fish","diversity",1.5554,0.5318,5
"deep_reef","deep-reef","north","north","reading rock smr","smr","ref",2015,"all fish","diversity",1.60645,0.531807,7
"deep_reef","deep-reef","north","north","southeast farallon island smr","smr","ref",2011,"all fish","diversity",0.649824,0.532465,8
"deep_reef","deep-reef","central","central","point sur smca","smr","smr",2012,"all fish","diversity",1.246106,0.532585,10
"deep_reef","deep-reef","central","central","portuguese ledge smca","smr","ref",2019,"all fish","diversity",1.361421,0.532641,5
"kelp","kelp forest-fish","south","north islands","anacapa island smr","smr","smr",2013,"all fish","diversity",1.6067,0.5348,6
"kelp","kelp forest-fish","south","north islands","harris point smr","smr","ref",2018,"all fish","diversity",1.7134,0.5352,2
"kelp","kelp forest-fish","central","central","cambria smca","smca","ref",2003,"all fish","diversity",1.7912,0.5356,2
"kelp","kelp forest-fish","south","north islands","santa barbara island smr","smr","smr",2005,"all fish","diversity",1.1989,0.5358,5
"kelp","kelp forest-fish","central","central","point sur smr","smr","smr",2008,"all fish","diversity",1.7496,0.5364,4
"deep_reef","deep-reef","north","north","bodega head smr","smr","smr",2020,"all fish","diversity",1.642473,0.53641,8
"kelp","kelp forest-fish","central","central","white rock smca","smr","ref",2007,"all fish","diversity",1.4314,0.5365,4
"kelp","kelp forest-fish","north","north","stewarts point smr","smr","smr",2017,"all fish","diversity",1.3381,0.5384,4
"deep_reef","deep-reef","south","south","south la jolla smca","smca","ref",2014,"all fish","diversity",1.08604,0.538715,14
"deep_reef","deep-reef","north","north","sea lion gulch smr","smr","ref",2020,"all fish","diversity",1.383566,0.538911,6
"deep_reef","deep-reef","south","north islands","gull island smr","smr","smr",2020,"all fish","diversity",1.317746,0.539271,18
"kelp","kelp forest-fish","central","central","carmel bay smca","smca","smca",2011,"all fish","diversity",1.6388,0.5397,4
"kelp","kelp forest-fish","central","central","carmel bay smca","smca","ref",2009,"all fish","diversity",1.671,0.5466,2
"deep_reef","deep-reef","south","north islands","gull island smr","smr","smr",2015,"all fish","diversity",1.000456,0.549011,21
"deep_reef","deep-reef","south","south","campus point smca","smr","ref",2014,"all fish","diversity",0.274653,0.549306,4
"kelp","kelp forest-fish","central","central","big creek smr","smr","smr",2006,"all fish","diversity",1.8651,0.5494,2
"kelp","kelp forest-fish","south","north islands","harris point smr","smr","ref",2006,"all fish","diversity",1.6875,0.5499,6
"deep_reef","deep-reef","north","north","bodega head smca","smca","ref",2011,"all fish","diversity",0.906215,0.551848,9
"deep_reef","deep-reef","north","north","bodega head smr","smr","ref",2011,"all fish","diversity",0.906215,0.551848,9
"kelp","kelp forest-fish","central","central","point buchon smr","smr","smr",2010,"all fish","diversity",1.6859,0.5527,2
"deep_reef","deep-reef","south","north islands","carrington point smr","smr","ref",2007,"all fish","diversity",0.834932,0.554313,5
"deep_reef","deep-reef","north","north","sea lion gulch smr","smr","smr",2015,"all fish","diversity",1.531307,0.55837,6
"deep_reef","deep-reef","south","north islands","carrington point smr","smr","ref",2005,"all fish","diversity",0.838577,0.558421,6
"deep_reef","deep-reef","central","central","point sur smr","smr","smr",2008,"all fish","diversity",0.306143,0.559013,6
"deep_reef","deep-reef","central","central","montara smr","smr","smr",2015,"all fish","diversity",1.303999,0.559679,3
"kelp","kelp forest-fish","south","north islands","harris point smr","smr","ref",2012,"all fish","diversity",1.4704,0.5631,6
"deep_reef","deep-reef","central","central","big creek smr","smr","smr",2020,"all fish","diversity",0.39272,0.565131,3
"deep_reef","deep-reef","south","north islands","south point smr","smr","smr",2014,"all fish","diversity",1.356243,0.565571,12
"kelp","kelp forest-fish","central","central","point sur smr","smr","smr",2003,"all fish","diversity",1.7699,0.5687,2
"kelp","kelp forest-fish","south","north islands","harris point smr","smr","ref",2008,"all fish","diversity",1.5418,0.5695,6
"deep_reef","deep-reef","central","central","point sur smr","smr","smr",2016,"all fish","diversity",1.219494,0.570333,3
"deep_reef","deep-reef","south","south","south la jolla smca","smca","smca",2014,"all fish","diversity",1.090917,0.57172,7
"deep_reef","deep-reef","south","north islands","gull island smr","smr","smr",2014,"all fish","diversity",1.077463,0.573294,21
"deep_reef","deep-reef","central","central","point sur smca","smr","smr",2016,"all fish","diversity",0.951023,0.574004,11
"deep_reef","deep-reef","south","south","farnsworth onshore smca","smr","ref",2020,"all fish","diversity",1.505615,0.574506,15
"deep_reef","deep-reef","south","south","swami's smca","smca","ref",2020,"all fish","diversity",1.327951,0.574555,7
"kelp","kelp forest-fish","north","north","stewarts point smr","smr","ref",2011,"all fish","diversity",1.6798,0.5771,4
"deep_reef","deep-reef","south","north islands","anacapa island smr","smr","smr",2005,"all fish","diversity",0.415803,0.577275,12
"kelp","kelp forest-fish","south","north islands","south point smr","smr","smr",2017,"all fish","diversity",1.8816,0.5839,2
"kelp","kelp forest-fish","south","north islands","anacapa island smr","smr","smr",2004,"all fish","diversity",1.5642,0.5853,6
"deep_reef","deep-reef","south","north islands","harris point smr","smr","ref",2015,"all fish","diversity",1.353494,0.586031,9
"deep_reef","deep-reef","south","north islands","anacapa island smr","smr","smr",2014,"all fish","diversity",0.622587,0.590287,23
"ccfrp","ccfrp","south","south","swami's smca","smr","ref",2018,"all fish","diversity",1.061362,0.595226,12
"deep_reef","deep-reef","central","central","point sur smca","smr","smr",2019,"all fish","diversity",1.202537,0.595245,10
"deep_reef","deep-reef","central","central","ano nuevo smr","smr","ref",2019,"all fish","diversity",1.79612,0.595398,4
"deep_reef","deep-reef","south","north islands","anacapa island smr","smr","smr",2006,"all fish","diversity",0.410871,0.595899,9
"kelp","kelp forest-fish","central","central","lovers point - julia platt smr","smr","smr",2007,"all fish","diversity",1.9418,0.5964,4
"deep_reef","deep-reef","north","north","point arena smr","smr","smr",2015,"all fish","diversity",0.89882,0.597554,7
"deep_reef","deep-reef","north","north","bodega head smr","smr","smr",2015,"all fish","diversity",0.910179,0.59818,8
"deep_reef","deep-reef","north","north","southeast farallon island smr","smr","ref",2019,"all fish","diversity",1.061738,0.60213,12
"kelp","kelp forest-fish","south","south","campus point smca","smr","ref",2015,"all fish","diversity",1.793,0.6074,2
"kelp","kelp forest-fish","south","south","naples smca","smca","ref",2015,"all fish","diversity",1.793,0.6074,2
"kelp","kelp forest-fish","central","central","vandenberg smr","smr","smr",2000,"all fish","diversity",1.803,0.6094,2
"kelp","kelp forest-fish","central","central","carmel pinnacles smr","smr","smr",2011,"all fish","diversity",1.3901,0.6107,2
"kelp","kelp forest-fish","central","central","carmel bay smca","smca","smca",2007,"all fish","diversity",1.6207,0.6111,4
"deep_reef","deep-reef","south","south","farnsworth onshore smca","smr","smr",2020,"all fish","diversity",1.462071,0.611613,10
"kelp","kelp forest-fish","central","central","point buchon smr","smr","ref",2011,"all fish","diversity",1.7997,0.614,4
"deep_reef","deep-reef","central","central","point buchon smr","smr","smr",2012,"all fish","diversity",1.093282,0.616194,21
"deep_reef","deep-reef","central","central","point sur smr","smr","ref",2008,"all fish","diversity",0.756974,0.616271,4
"deep_reef","deep-reef","central","central","point buchon smr","smr","smr",2019,"all fish","diversity",1.678378,0.618402,5
"deep_reef","deep-reef","south","north islands","harris point smr","smr","ref",2008,"all fish","diversity",1.004722,0.620955,8
"deep_reef","deep-reef","south","south","swami's smca","smca","smca",2014,"all fish","diversity",0.720664,0.62283,6
"deep_reef","deep-reef","south","north islands","gull island smr","smr","ref",2020,"all fish","diversity",0.716383,0.623131,3
"deep_reef","deep-reef","south","south","swami's smca","smca","smca",2020,"all fish","diversity",0.838069,0.623146,5
"kelp","kelp forest-fish","north","north","saunders reef smca","smca","ref",2019,"all fish","diversity",1.339,0.6249,2
"deep_reef","deep-reef","south","south","farnsworth onshore smca","smr","ref",2014,"all fish","diversity",0.763613,0.627695,14
"kelp","kelp forest-fish","south","north islands","south point smr","smr","ref",2011,"all fish","diversity",1.8727,0.6281,4
"kelp","kelp forest-fish","north","north","salt point smca","smca","ref",2017,"all fish","diversity",1.444,0.6302,2
"deep_reef","deep-reef","north","north","bodega head smca","smca","smca",2019,"all fish","diversity",1.705987,0.630514,10
"kelp","kelp forest-fish","south","north islands","harris point smr","smr","ref",2011,"all fish","diversity",1.6847,0.6325,6
"deep_reef","deep-reef","south","north islands","gull island smr","smr","ref",2008,"all fish","diversity",0.532981,0.633111,4
"deep_reef","deep-reef","north","north","bodega head smca","smca","smca",2020,"all fish","diversity",1.571278,0.633156,17
"kelp","kelp forest-fish","south","south","blue cavern onshore smca","smr","ref",2019,"all fish","diversity",0.7963,0.637,2
"deep_reef","deep-reef","south","south","farnsworth onshore smca","smr","smr",2014,"all fish","diversity",1.304217,0.637582,10
"deep_reef","deep-reef","central","central","point buchon smr","smr","ref",2009,"all fish","diversity",1.336688,0.638772,7
"deep_reef","deep-reef","south","north islands","gull island smr","smr","ref",2019,"all fish","diversity",0.648048,0.639843,7
"deep_reef","deep-reef","north","north","point arena smr","smr","ref",2015,"all fish","diversity",1.142036,0.643627,7
"kelp","kelp forest-fish","south","south","point conception smr","smr","ref",2012,"all fish","diversity",1.6955,0.651,2
"kelp","kelp forest-fish","south","south","point vicente smca","smr","smr",2013,"all fish","diversity",1.8771,0.6524,2
"deep_reef","deep-reef","south","north islands","carrington point smr","smr","smr",2020,"all fish","diversity",1.467662,0.660338,19
"kelp","kelp forest-fish","south","south","blue cavern onshore smca","smr","ref",2020,"all fish","diversity",0.6308,0.6629,2
"kelp","kelp forest-fish","south","north islands","santa barbara island smr","smr","smr",2011,"all fish","diversity",1.4074,0.6642,2
"kelp","kelp forest-fish","south","north islands","south point smr","smr","ref",2012,"all fish","diversity",1.6843,0.677,4
"deep_reef","deep-reef","south","south","south la jolla smr","smr","smr",2014,"all fish","diversity",0.692635,0.693148,3
"kelp","kelp forest-fish","south","south","point vicente smca","smr","smr",2020,"all fish","diversity",1.8177,0.6961,2
"kelp","kelp forest-fish","north","north","stewarts point smca","smr","smr",2017,"all fish","diversity",1.0385,0.6986,2
"deep_reef","deep-reef","north","north","point arena smca","smr","ref",2020,"all fish","diversity",1.184286,0.706968,5
"deep_reef","deep-reef","north","north","point arena smr","smr","ref",2020,"all fish","diversity",1.184286,0.706968,5
"kelp","kelp forest-fish","south","north islands","gull island smr","smr","smr",2007,"all fish","diversity",1.7648,0.7076,2
"kelp","kelp forest-fish","central","central","point sur smr","smr","smr",2016,"all fish","diversity",1.1241,0.7156,2
"deep_reef","deep-reef","south","north islands","south point smr","smr","ref",2019,"all fish","diversity",1.145987,0.720307,10
"deep_reef","deep-reef","south","south","campus point smca","smr","smr",2019,"all fish","diversity",0.852795,0.730163,4
"deep_reef","deep-reef","north","north","southeast farallon island smr","smr","ref",2015,"all fish","diversity",1.145517,0.742864,8
"kelp","kelp forest-fish","south","north islands","gull island smr","smr","smr",2012,"all fish","diversity",1.5801,0.743,2
"deep_reef","deep-reef","south","south","south la jolla smr","smr","smr",2020,"all fish","diversity",1.284588,0.746749,5
"deep_reef","deep-reef","south","south","point conception smr","smr","smr",2014,"all fish","diversity",0.675349,0.747727,6
"kelp","kelp forest-fish","central","central","vandenberg smr","smr","ref",2011,"all fish","diversity",1.7296,0.7519,2
"deep_reef","deep-reef","central","central","ano nuevo smr","smr","smr",2015,"all fish","diversity",0.899225,0.75534,4
"kelp","kelp forest-fish","central","central","lovers point - julia platt smr","smr","smr",2017,"all fish","diversity",1.2359,0.7624,4
"kelp","kelp forest-fish","central","central","vandenberg smr","smr","smr",2002,"all fish","diversity",1.5431,0.7714,2
"kelp","kelp forest-fish","south","north islands","santa barbara island smr","smr","ref",2019,"all fish","diversity",1.3248,0.7727,2
"kelp","kelp forest-fish","south","north islands","harris point smr","smr","ref",2007,"all fish","diversity",1.4134,0.7758,6
"kelp","kelp forest-fish","central","central","natural bridges smr","smr","smr",2009,"all fish","diversity",1.9107,0.7823,2
"deep_reef","deep-reef","south","north islands","gull island smr","smr","ref",2014,"all fish","diversity",0.570815,0.793398,9
"deep_reef","deep-reef","south","north islands","anacapa island smr","smr","smr",2019,"all fish","diversity",0.952371,0.800529,10
"kelp","kelp forest-fish","central","central","vandenberg smr","smr","ref",2003,"all fish","diversity",1.474,0.8031,4
"kelp","kelp forest-fish","central","central","white rock smca","smr","ref",2006,"all fish","diversity",1.0063,0.8191,2
"kelp","kelp forest-fish","central","central","vandenberg smr","smr","ref",1999,"all fish","diversity",1.3535,0.8322,6
"deep_reef","deep-reef","south","north islands","carrington point smr","smr","smr",2019,"all fish","diversity",1.218632,0.843309,7
"kelp","kelp forest-fish","central","central","point buchon smr","smr","ref",2010,"all fish","diversity",1.6051,0.8491,2
"deep_reef","deep-reef","south","south","point conception smr","smr","smr",2019,"all fish","diversity",0.92751,0.859523,8
"deep_reef","deep-reef","central","central","portuguese ledge smca","smr","ref",2016,"all fish","diversity",1.431661,0.882096,5
"kelp","kelp forest-fish","central","central","carmel bay smca","smca","ref",2001,"all fish","diversity",1.3027,0.907,2
"kelp","kelp forest-fish","south","south","blue cavern onshore smca","smr","smr",2011,"all fish","diversity",1.3458,0.9142,2
"kelp","kelp forest-fish","central","central","vandenberg smr","smr","ref",2001,"all fish","diversity",1.0329,0.9458,3
"kelp","kelp forest-fish","central","central","point sur smr","smr","smr",2005,"all fish","diversity",1.1591,0.9644,2
"kelp","kelp forest-fish","central","central","point buchon smr","smr","ref",2007,"all fish","diversity",1.4997,0.9776,2
"kelp","kelp forest-fish","south","north islands","harris point smr","smr","ref",2014,"all fish","diversity",1.5385,1.0227,2
"deep_reef","deep-reef","central","central","ano nuevo smr","smr","smr",2019,"all fish","diversity",1.193139,1.047307,3
"kelp","kelp forest-fish","south","south","campus point smca","smr","ref",2009,"all fish","diversity",1.299,1.0904,4
"kelp","kelp forest-fish","south","south","point vicente smca","smr","ref",2018,"all fish","diversity",1.5152,1.0963,2
"kelp","kelp forest-fish","south","north islands","south point smr","smr","smr",2018,"all fish","diversity",1.4694,1.1936,2
"kelp","kelp forest-fish","central","central","vandenberg smr","smr","ref",2007,"all fish","diversity",1.4573,1.2224,2
"kelp","kelp forest-fish","central","central","lovers point - julia platt smr","smr","ref",2005,"all fish","diversity",1.4186,1.2736,2
"kelp","kelp forest-fish","south","north islands","gull island smr","smr","ref",2001,"all fish","diversity",1.4437,1.2915,2
"kelp","kelp forest-fish","central","central","white rock smca","smr","ref",2004,"all fish","diversity",1.1477,1.3069,2
"deep_reef","deep-reef","central","central","pillar point smca","smca","smca",2020,"all fish","diversity",0,NA,1
"kelp","kelp forest-fish","north","north","pyramid point smca","smca","ref",2018,"all fish","diversity",0.0683,NA,1
"deep_reef","deep-reef","south","north islands","gull island smr","smr","ref",2005,"all fish","diversity",0.130673,NA,1
"kelp","kelp forest-fish","south","south","lover's cove smca","smca","ref",2008,"all fish","diversity",0.1653,NA,1
"kelp","kelp forest-fish","south","north islands","santa barbara island smr","smr","ref",2013,"all fish","diversity",0.2575,NA,1
"deep_reef","deep-reef","south","north islands","anacapa island smca","smca","smca",2009,"all fish","diversity",0.357882,NA,1
"kelp","kelp forest-fish","central","central","natural bridges smr","smr","smr",2007,"all fish","diversity",0.3768,NA,1
"kelp","kelp forest-fish","north","north","sea lion cove smca","smca","ref",2010,"all fish","diversity",0.4613,NA,1
"deep_reef","deep-reef","south","north islands","anacapa island smca","smca","smca",2008,"all fish","diversity",0.48775,NA,1
"kelp","kelp forest-fish","north","north","point cabrillo smr","smr","smr",2020,"all fish","diversity",0.5403,NA,1
"kelp","kelp forest-fish","south","south","lover's cove smca","smca","ref",2004,"all fish","diversity",0.6029,NA,1
"kelp","kelp forest-fish","north","north","point arena smr","smr","ref",2010,"all fish","diversity",0.6365,NA,1
"kelp","kelp forest-fish","south","south","point conception smr","smr","smr",2012,"all fish","diversity",0.6688,NA,1
"kelp","kelp forest-fish","south","south","blue cavern onshore smca","smr","ref",2008,"all fish","diversity",0.6752,NA,1
"kelp","kelp forest-fish","south","south","long point smr","smr","smr",2012,"all fish","diversity",0.6909,NA,1
"kelp","kelp forest-fish","south","south","abalone cove smca","smr","ref",2014,"all fish","diversity",0.7035,NA,1
"kelp","kelp forest-fish","south","south","crystal cove smca","smca","ref",2019,"all fish","diversity",0.7412,NA,1
"kelp","kelp forest-fish","south","south","blue cavern onshore smca","smr","ref",2004,"all fish","diversity",0.7808,NA,1
"kelp","kelp forest-fish","south","north islands","santa barbara island smr","smr","smr",2004,"all fish","diversity",0.7829,NA,1
"kelp","kelp forest-fish","south","south","blue cavern onshore smca","smr","smr",2004,"all fish","diversity",0.7956,NA,1
"kelp","kelp forest-fish","south","south","cat harbor smca","smca","smca",2004,"all fish","diversity",0.8042,NA,1
"kelp","kelp forest-fish","south","south","long point smr","smr","ref",2019,"all fish","diversity",0.8048,NA,1
"kelp","kelp forest-fish","south","south","arrow point to lion head point smca",NA,NA,2020,"all fish","diversity",0.8187,NA,1
"kelp","kelp forest-fish","south","south","blue cavern onshore smca","smr","ref",2013,"all fish","diversity",0.854,NA,1
"kelp","kelp forest-fish","north","north","saunders reef smca","smca","ref",2020,"all fish","diversity",0.8765,NA,1
"kelp","kelp forest-fish","south","south","point dume smr","smr","ref",2019,"all fish","diversity",0.9773,NA,1
"kelp","kelp forest-fish","south","south","point dume smr","smr","ref",2004,"all fish","diversity",0.978,NA,1
"kelp","kelp forest-fish","south","south","long point smr","smr","smr",2011,"all fish","diversity",0.9842,NA,1
"kelp","kelp forest-fish","south","south","abalone cove smca","smr","smr",2019,"all fish","diversity",1.0125,NA,1
"kelp","kelp forest-fish","south","north islands","scorpion smr","smr","smr",2004,"all fish","diversity",1.0755,NA,1
"kelp","kelp forest-fish","south","south","cat harbor smca","smca","ref",2020,"all fish","diversity",1.09,NA,1
"kelp","kelp forest-fish","south","south","matlahuayl smr","smr","ref",2011,"all fish","diversity",1.1224,NA,1
"kelp","kelp forest-fish","south","south","abalone cove smca","smr","smr",2017,"all fish","diversity",1.132,NA,1
"kelp","kelp forest-fish","south","south","arrow point to lion head point smca",NA,"ref",2005,"all fish","diversity",1.1531,NA,1
"deep_reef","deep-reef","south","north islands","gull island smr","smr","ref",2006,"all fish","diversity",1.153272,NA,1
"kelp","kelp forest-fish","south","south","crystal cove smca","smca","smca",2019,"all fish","diversity",1.1545,NA,1
"kelp","kelp forest-fish","central","central","big creek smr","smr","ref",2015,"all fish","diversity",1.1565,NA,1
"kelp","kelp forest-fish","south","south","cat harbor smca","smca","ref",2011,"all fish","diversity",1.1573,NA,1
"kelp","kelp forest-fish","south","south","point conception smr","smr","ref",2007,"all fish","diversity",1.158,NA,1
"kelp","kelp forest-fish","south","south","cat harbor smca","smca","smca",2019,"all fish","diversity",1.1628,NA,1
"kelp","kelp forest-fish","south","south","long point smr","smr","ref",2012,"all fish","diversity",1.1628,NA,1
"kelp","kelp forest-fish","south","south","abalone cove smca","smr","ref",2015,"all fish","diversity",1.1706,NA,1
"kelp","kelp forest-fish","south","south","point conception smr","smr","smr",2001,"all fish","diversity",1.1713,NA,1
"kelp","kelp forest-fish","south","south","cat harbor smca","smca","smca",2005,"all fish","diversity",1.1794,NA,1
"deep_reef","deep-reef","south","north islands","anacapa island smca","smca","smca",2015,"all fish","diversity",1.181475,NA,1
"kelp","kelp forest-fish","south","south","matlahuayl smr","smr","ref",2012,"all fish","diversity",1.1857,NA,1
"kelp","kelp forest-fish","central","central","natural bridges smr","smr","smr",2010,"all fish","diversity",1.1965,NA,1
"kelp","kelp forest-fish","south","south","abalone cove smca","smr","smr",2018,"all fish","diversity",1.1979,NA,1
"kelp","kelp forest-fish","south","south","long point smr","smr","ref",2011,"all fish","diversity",1.2238,NA,1
"kelp","kelp forest-fish","south","north islands","begg rock smr","smr","smr",2009,"all fish","diversity",1.2254,NA,1
"kelp","kelp forest-fish","north","north","sea lion cove smca","smca","ref",2011,"all fish","diversity",1.2258,NA,1
"kelp","kelp forest-fish","south","south","cat harbor smca","smca","ref",2019,"all fish","diversity",1.2408,NA,1
"kelp","kelp forest-fish","south","south","point conception smr","smr","ref",2008,"all fish","diversity",1.2555,NA,1
"kelp","kelp forest-fish","south","south","blue cavern onshore smca","smr","ref",2011,"all fish","diversity",1.2582,NA,1
"deep_reef","deep-reef","north","north","point st. george reef offshore smca","smca","ref",2015,"all fish","diversity",1.261726,NA,1
"kelp","kelp forest-fish","south","south","point vicente smca","smr","smr",2007,"all fish","diversity",1.2704,NA,1
"kelp","kelp forest-fish","south","north islands","begg rock smr","smr","ref",2013,"all fish","diversity",1.2728,NA,1
"kelp","kelp forest-fish","north","north","van damme smca","smca","ref",2014,"all fish","diversity",1.2737,NA,1
"kelp","kelp forest-fish","south","south","cat harbor smca","smca","smca",2020,"all fish","diversity",1.2789,NA,1
"kelp","kelp forest-fish","south","south","point conception smr","smr","ref",2001,"all fish","diversity",1.2801,NA,1
"kelp","kelp forest-fish","north","north","point arena smr","smr","smr",2010,"all fish","diversity",1.2841,NA,1
"kelp","kelp forest-fish","south","south","south la jolla smr","smr","smr",2019,"all fish","diversity",1.2959,NA,1
"kelp","kelp forest-fish","south","north islands","begg rock smr","smr","smr",2013,"all fish","diversity",1.2979,NA,1
"kelp","kelp forest-fish","south","south","laguna beach smr","smr","smr",2012,"all fish","diversity",1.3148,NA,1
"kelp","kelp forest-fish","south","south","south la jolla smr","smr","ref",2019,"all fish","diversity",1.3181,NA,1
"kelp","kelp forest-fish","south","south","abalone cove smca","smr","smr",2014,"all fish","diversity",1.3251,NA,1
"kelp","kelp forest-fish","south","south","arrow point to lion head point smca",NA,NA,2019,"all fish","diversity",1.3468,NA,1
"kelp","kelp forest-fish","south","south","point conception smr","smr","smr",2007,"all fish","diversity",1.351,NA,1
"kelp","kelp forest-fish","south","south","long point smr","smr","ref",2020,"all fish","diversity",1.3621,NA,1
"kelp","kelp forest-fish","south","south","point vicente smca","smr","smr",2004,"all fish","diversity",1.3629,NA,1
"kelp","kelp forest-fish","north","north","pyramid point smca","smca","ref",2019,"all fish","diversity",1.3662,NA,1
"kelp","kelp forest-fish","north","north","sea lion cove smca","smca","smca",2010,"all fish","diversity",1.3665,NA,1
"kelp","kelp forest-fish","south","south","arrow point to lion head point smca",NA,NA,2012,"all fish","diversity",1.3962,NA,1
"kelp","kelp forest-fish","south","south","campus point smca","smr","smr",2015,"all fish","diversity",1.4181,NA,1
"kelp","kelp forest-fish","south","south","swami's smca","smr","ref",2012,"all fish","diversity",1.4244,NA,1
"kelp","kelp forest-fish","south","south","swami's smca","smr","ref",2020,"all fish","diversity",1.4256,NA,1
"kelp","kelp forest-fish","south","south","abalone cove smca","smr","smr",2013,"all fish","diversity",1.4296,NA,1
"kelp","kelp forest-fish","south","south","cat harbor smca","smca","ref",2012,"all fish","diversity",1.4335,NA,1
"kelp","kelp forest-fish","south","south","swami's smca","smr","smr",2011,"all fish","diversity",1.4336,NA,1
"kelp","kelp forest-fish","south","south","farnsworth onshore smca","smr","ref",2019,"all fish","diversity",1.4431,NA,1
"kelp","kelp forest-fish","central","central","point lobos smr","smr","ref",2009,"all fish","diversity",1.454,NA,1
"kelp","kelp forest-fish","south","south","campus point smca","smr","smr",2014,"all fish","diversity",1.4573,NA,1
"kelp","kelp forest-fish","south","south","point dume smca","smr","smr",2019,"all fish","diversity",1.4621,NA,1
"kelp","kelp forest-fish","south","south","dana point smca","smca","smca",2012,"all fish","diversity",1.4775,NA,1
"kelp","kelp forest-fish","south","south","swami's smca","smr","smr",2020,"all fish","diversity",1.4821,NA,1
