"","year","group","region3","region4","affiliated_mpa","mpa_class","mpa_designation","target_status","sum_biomass","long","lat","distance_to_port","implementation_date","size_km2","port_size","min_depth_m","max_depth_m","depth_range","implementation_year","mpa_age","landings_lb_20002006","landings_lb_sqkm_20002006"
"2057",2013,"kelp","south","south","naples smca","smca","ref","nontargeted",0.76,-119.950633,34.42667121,23974.30759,"01/01/2012",6.74,"small",0,531.5,531.5,"2012",1,1866680.3,11621.6487275012
"2058",2013,"kelp","south","south","naples smca","smca","ref","targeted",0.35,-119.950633,34.42667121,23974.30759,"01/01/2012",6.74,"small",0,531.5,531.5,"2012",1,1866680.3,11621.6487275012
"2059",2015,"kelp","south","south","naples smca","smca","ref","nontargeted",2.34,-119.950633,34.42667121,23974.30759,"01/01/2012",6.74,"small",0,531.5,531.5,"2012",3,1866680.3,11621.6487275012
"2060",2015,"kelp","south","south","naples smca","smca","ref","targeted",1.83,-119.950633,34.42667121,23974.30759,"01/01/2012",6.74,"small",0,531.5,531.5,"2012",3,1866680.3,11621.6487275012
"2061",2016,"kelp","south","south","naples smca","smca","ref","nontargeted",1.67,-119.950633,34.42667121,23974.30759,"01/01/2012",6.74,"small",0,531.5,531.5,"2012",4,1866680.3,11621.6487275012
"2062",2016,"kelp","south","south","naples smca","smca","ref","targeted",2.44,-119.950633,34.42667121,23974.30759,"01/01/2012",6.74,"small",0,531.5,531.5,"2012",4,1866680.3,11621.6487275012
"2063",2017,"kelp","south","south","naples smca","smca","ref","nontargeted",1.01,-119.950633,34.42667121,23974.30759,"01/01/2012",6.74,"small",0,531.5,531.5,"2012",5,1866680.3,11621.6487275012
"2064",2017,"kelp","south","south","naples smca","smca","ref","targeted",1.23,-119.950633,34.42667121,23974.30759,"01/01/2012",6.74,"small",0,531.5,531.5,"2012",5,1866680.3,11621.6487275012
"2065",2018,"kelp","south","south","naples smca","smca","ref","nontargeted",2.42,-119.950633,34.42667121,23974.30759,"01/01/2012",6.74,"small",0,531.5,531.5,"2012",6,1866680.3,11621.6487275012
"2066",2018,"kelp","south","south","naples smca","smca","ref","targeted",2.86,-119.950633,34.42667121,23974.30759,"01/01/2012",6.74,"small",0,531.5,531.5,"2012",6,1866680.3,11621.6487275012
"2067",2019,"kelp","south","south","naples smca","smca","ref","nontargeted",0.4,-119.950633,34.42667121,23974.30759,"01/01/2012",6.74,"small",0,531.5,531.5,"2012",7,1866680.3,11621.6487275012
"2068",2019,"kelp","south","south","naples smca","smca","ref","targeted",1.61,-119.950633,34.42667121,23974.30759,"01/01/2012",6.74,"small",0,531.5,531.5,"2012",7,1866680.3,11621.6487275012
"2069",2020,"kelp","south","south","naples smca","smca","ref","nontargeted",0.56,-119.950633,34.42667121,23974.30759,"01/01/2012",6.74,"small",0,531.5,531.5,"2012",8,1866680.3,11621.6487275012
"2070",2020,"kelp","south","south","naples smca","smca","ref","targeted",0.95,-119.950633,34.42667121,23974.30759,"01/01/2012",6.74,"small",0,531.5,531.5,"2012",8,1866680.3,11621.6487275012
"2071",2014,"kelp","south","south","naples smca","smca","ref","nontargeted",1.78,-119.950633,34.42667121,23974.30759,"01/01/2012",6.74,"small",0,531.5,531.5,"2012",2,1866680.3,11621.6487275012
"2072",2014,"kelp","south","south","naples smca","smca","ref","targeted",0.51,-119.950633,34.42667121,23974.30759,"01/01/2012",6.74,"small",0,531.5,531.5,"2012",2,1866680.3,11621.6487275012
"2073",2005,"kelp","south","north islands","painted cave smca","smca","smca","targeted",1.48,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",2,13579264.36,56322.1568711548
"2074",2008,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",4.11,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",5,13579264.36,56322.1568711548
"2075",2010,"kelp","south","north islands","painted cave smca","smca","smca","targeted",3.67,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",7,13579264.36,56322.1568711548
"2076",2012,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",3.63,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",9,13579264.36,56322.1568711548
"2077",2012,"kelp","south","north islands","painted cave smca","smca","smca","targeted",3.89,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",9,13579264.36,56322.1568711548
"2078",2014,"kelp","south","north islands","painted cave smca","smca","smca","targeted",3.32,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",11,13579264.36,56322.1568711548
"2079",2019,"kelp","south","north islands","painted cave smca","smca","smca","targeted",4.25,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",16,13579264.36,56322.1568711548
"2080",2003,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",1.89,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",0,13579264.36,56322.1568711548
"2081",2003,"kelp","south","north islands","painted cave smca","smca","smca","targeted",2.11,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",0,13579264.36,56322.1568711548
"2082",2004,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",2.54,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",1,13579264.36,56322.1568711548
"2083",2004,"kelp","south","north islands","painted cave smca","smca","smca","targeted",1.98,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",1,13579264.36,56322.1568711548
"2084",2005,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",2.67,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",2,13579264.36,56322.1568711548
"2085",2006,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",6.14,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",3,13579264.36,56322.1568711548
"2086",2006,"kelp","south","north islands","painted cave smca","smca","smca","targeted",2.28,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",3,13579264.36,56322.1568711548
"2087",2007,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",1.78,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",4,13579264.36,56322.1568711548
"2088",2007,"kelp","south","north islands","painted cave smca","smca","smca","targeted",1.21,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",4,13579264.36,56322.1568711548
"2089",2008,"kelp","south","north islands","painted cave smca","smca","smca","targeted",3.86,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",5,13579264.36,56322.1568711548
"2090",2009,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",3.3,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",6,13579264.36,56322.1568711548
"2091",2009,"kelp","south","north islands","painted cave smca","smca","smca","targeted",4.81,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",6,13579264.36,56322.1568711548
"2092",2010,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",5.03,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",7,13579264.36,56322.1568711548
"2093",2011,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",3.77,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",8,13579264.36,56322.1568711548
"2094",2011,"kelp","south","north islands","painted cave smca","smca","smca","targeted",3.61,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",8,13579264.36,56322.1568711548
"2095",2014,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",3.09,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",11,13579264.36,56322.1568711548
"2096",2015,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",4.68,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",12,13579264.36,56322.1568711548
"2097",2015,"kelp","south","north islands","painted cave smca","smca","smca","targeted",2.5,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",12,13579264.36,56322.1568711548
"2098",2016,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",5.36,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",13,13579264.36,56322.1568711548
"2099",2016,"kelp","south","north islands","painted cave smca","smca","smca","targeted",6.22,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",13,13579264.36,56322.1568711548
"2100",2017,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",6.28,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",14,13579264.36,56322.1568711548
"2101",2017,"kelp","south","north islands","painted cave smca","smca","smca","targeted",5.52,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",14,13579264.36,56322.1568711548
"2102",2018,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",7.2,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",15,13579264.36,56322.1568711548
"2103",2018,"kelp","south","north islands","painted cave smca","smca","smca","targeted",7.86,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",15,13579264.36,56322.1568711548
"2104",2019,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",1.52,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",16,13579264.36,56322.1568711548
"2105",2020,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",4.18,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",17,13579264.36,56322.1568711548
"2106",2020,"kelp","south","north islands","painted cave smca","smca","smca","targeted",6.49,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",17,13579264.36,56322.1568711548
"2107",2000,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",7.19,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",-3,13579264.36,56322.1568711548
"2108",2000,"kelp","south","north islands","painted cave smca","smca","ref","targeted",6.52,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",-3,13579264.36,56322.1568711548
"2109",2003,"kelp","south","north islands","painted cave smca","smca","ref","targeted",1.79,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",0,13579264.36,56322.1568711548
"2110",2004,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",1.99,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",1,13579264.36,56322.1568711548
"2111",2004,"kelp","south","north islands","painted cave smca","smca","ref","targeted",1.69,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",1,13579264.36,56322.1568711548
"2112",2005,"kelp","south","north islands","painted cave smca","smca","ref","targeted",1.1,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",2,13579264.36,56322.1568711548
"2113",2006,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",3.66,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",3,13579264.36,56322.1568711548
"2114",2006,"kelp","south","north islands","painted cave smca","smca","ref","targeted",2.49,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",3,13579264.36,56322.1568711548
"2115",2007,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",2.49,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",4,13579264.36,56322.1568711548
"2116",2007,"kelp","south","north islands","painted cave smca","smca","ref","targeted",1.11,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",4,13579264.36,56322.1568711548
"2117",2008,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",1.91,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",5,13579264.36,56322.1568711548
"2118",2008,"kelp","south","north islands","painted cave smca","smca","ref","targeted",1.61,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",5,13579264.36,56322.1568711548
"2119",2009,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",2.72,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",6,13579264.36,56322.1568711548
"2120",2009,"kelp","south","north islands","painted cave smca","smca","ref","targeted",2.75,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",6,13579264.36,56322.1568711548
"2121",2010,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",4.45,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",7,13579264.36,56322.1568711548
"2122",2010,"kelp","south","north islands","painted cave smca","smca","ref","targeted",2.14,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",7,13579264.36,56322.1568711548
"2123",2011,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",3.2,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",8,13579264.36,56322.1568711548
"2124",2011,"kelp","south","north islands","painted cave smca","smca","ref","targeted",2.52,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",8,13579264.36,56322.1568711548
"2125",2012,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",4.34,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",9,13579264.36,56322.1568711548
"2126",2012,"kelp","south","north islands","painted cave smca","smca","ref","targeted",1.96,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",9,13579264.36,56322.1568711548
"2127",2013,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",3.43,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",10,13579264.36,56322.1568711548
"2128",2013,"kelp","south","north islands","painted cave smca","smca","ref","targeted",2.2,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",10,13579264.36,56322.1568711548
"2129",2014,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",2.89,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",11,13579264.36,56322.1568711548
"2130",2014,"kelp","south","north islands","painted cave smca","smca","ref","targeted",2.12,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",11,13579264.36,56322.1568711548
"2131",2015,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",2.09,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",12,13579264.36,56322.1568711548
"2132",2015,"kelp","south","north islands","painted cave smca","smca","ref","targeted",2.08,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",12,13579264.36,56322.1568711548
"2133",2016,"kelp","south","north islands","painted cave smca","smca","ref","targeted",0.8,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",13,13579264.36,56322.1568711548
"2134",2017,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",1.99,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",14,13579264.36,56322.1568711548
"2135",2017,"kelp","south","north islands","painted cave smca","smca","ref","targeted",2.31,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",14,13579264.36,56322.1568711548
"2136",2018,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",2.38,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",15,13579264.36,56322.1568711548
"2137",2018,"kelp","south","north islands","painted cave smca","smca","ref","targeted",2.21,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",15,13579264.36,56322.1568711548
"2138",2019,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",1.03,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",16,13579264.36,56322.1568711548
"2139",2019,"kelp","south","north islands","painted cave smca","smca","ref","targeted",1.37,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",16,13579264.36,56322.1568711548
"2140",2020,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",1.27,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",17,13579264.36,56322.1568711548
"2141",2020,"kelp","south","north islands","painted cave smca","smca","ref","targeted",1.97,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",17,13579264.36,56322.1568711548
"2142",2002,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",4.6,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",-1,13579264.36,56322.1568711548
"2143",2002,"kelp","south","north islands","painted cave smca","smca","ref","targeted",3.57,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",-1,13579264.36,56322.1568711548
"2144",2003,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",2.79,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",0,13579264.36,56322.1568711548
"2145",2005,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",2.45,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",2,13579264.36,56322.1568711548
"2146",2016,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",2.26,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",13,13579264.36,56322.1568711548
"2147",2001,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",6.8,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",-2,13579264.36,56322.1568711548
"2148",2001,"kelp","south","north islands","painted cave smca","smca","ref","targeted",9.34,-119.8663401,34.07816744,39823.62665,"09/04/2003",4.62,"small",0,954.72,954.72,"2003",-2,13579264.36,56322.1568711548
"2149",1999,"kelp","south","south","point conception smr","smr","smr","nontargeted",1.54,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-13,5361907.2,25080.0407302317
"2150",1999,"kelp","south","south","point conception smr","smr","smr","targeted",0.34,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-13,5361907.2,25080.0407302317
"2151",2000,"kelp","south","south","point conception smr","smr","smr","nontargeted",0.73,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-12,5361907.2,25080.0407302317
"2152",2000,"kelp","south","south","point conception smr","smr","smr","targeted",0.64,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-12,5361907.2,25080.0407302317
"2153",2001,"kelp","south","south","point conception smr","smr","smr","nontargeted",0.47,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-11,5361907.2,25080.0407302317
"2154",2001,"kelp","south","south","point conception smr","smr","smr","targeted",0.55,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-11,5361907.2,25080.0407302317
"2155",2002,"kelp","south","south","point conception smr","smr","smr","nontargeted",0.37,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-10,5361907.2,25080.0407302317
"2156",2002,"kelp","south","south","point conception smr","smr","smr","targeted",0.25,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-10,5361907.2,25080.0407302317
"2157",2003,"kelp","south","south","point conception smr","smr","smr","nontargeted",0.24,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-9,5361907.2,25080.0407302317
"2158",2003,"kelp","south","south","point conception smr","smr","smr","targeted",0.22,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-9,5361907.2,25080.0407302317
"2159",2004,"kelp","south","south","point conception smr","smr","smr","nontargeted",0.4,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-8,5361907.2,25080.0407302317
"2160",2004,"kelp","south","south","point conception smr","smr","smr","targeted",0.09,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-8,5361907.2,25080.0407302317
"2161",2005,"kelp","south","south","point conception smr","smr","smr","nontargeted",0.34,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-7,5361907.2,25080.0407302317
"2162",2005,"kelp","south","south","point conception smr","smr","smr","targeted",0.07,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-7,5361907.2,25080.0407302317
"2163",2006,"kelp","south","south","point conception smr","smr","smr","nontargeted",0.91,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-6,5361907.2,25080.0407302317
"2164",2006,"kelp","south","south","point conception smr","smr","smr","targeted",0.01,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-6,5361907.2,25080.0407302317
"2165",2007,"kelp","south","south","point conception smr","smr","smr","nontargeted",0.03,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-5,5361907.2,25080.0407302317
"2166",2007,"kelp","south","south","point conception smr","smr","smr","targeted",0,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-5,5361907.2,25080.0407302317
"2167",2008,"kelp","south","south","point conception smr","smr","smr","nontargeted",0.09,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-4,5361907.2,25080.0407302317
"2168",2008,"kelp","south","south","point conception smr","smr","smr","targeted",0.01,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-4,5361907.2,25080.0407302317
"2169",2009,"kelp","south","south","point conception smr","smr","smr","nontargeted",0.36,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-3,5361907.2,25080.0407302317
"2170",2009,"kelp","south","south","point conception smr","smr","smr","targeted",0.04,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-3,5361907.2,25080.0407302317
"2171",2010,"kelp","south","south","point conception smr","smr","smr","nontargeted",0.44,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-2,5361907.2,25080.0407302317
"2172",2010,"kelp","south","south","point conception smr","smr","smr","targeted",0.2,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-2,5361907.2,25080.0407302317
"2173",2011,"kelp","south","south","point conception smr","smr","smr","nontargeted",0.24,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-1,5361907.2,25080.0407302317
"2174",2011,"kelp","south","south","point conception smr","smr","smr","targeted",0.09,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-1,5361907.2,25080.0407302317
"2175",2012,"kelp","south","south","point conception smr","smr","smr","nontargeted",0.27,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",0,5361907.2,25080.0407302317
"2176",2012,"kelp","south","south","point conception smr","smr","smr","targeted",0.01,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",0,5361907.2,25080.0407302317
"2177",1999,"kelp","south","south","point conception smr","smr","ref","nontargeted",5.92,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-13,5361907.2,25080.0407302317
"2178",1999,"kelp","south","south","point conception smr","smr","ref","targeted",2.78,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-13,5361907.2,25080.0407302317
"2179",2000,"kelp","south","south","point conception smr","smr","ref","nontargeted",0.81,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-12,5361907.2,25080.0407302317
"2180",2000,"kelp","south","south","point conception smr","smr","ref","targeted",1.41,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-12,5361907.2,25080.0407302317
"2181",2001,"kelp","south","south","point conception smr","smr","ref","nontargeted",0.4,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-11,5361907.2,25080.0407302317
"2182",2001,"kelp","south","south","point conception smr","smr","ref","targeted",0.22,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-11,5361907.2,25080.0407302317
"2183",2002,"kelp","south","south","point conception smr","smr","ref","nontargeted",0.55,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-10,5361907.2,25080.0407302317
"2184",2002,"kelp","south","south","point conception smr","smr","ref","targeted",0.35,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-10,5361907.2,25080.0407302317
"2185",2003,"kelp","south","south","point conception smr","smr","ref","nontargeted",0.26,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-9,5361907.2,25080.0407302317
"2186",2003,"kelp","south","south","point conception smr","smr","ref","targeted",0.16,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-9,5361907.2,25080.0407302317
"2187",2004,"kelp","south","south","point conception smr","smr","ref","nontargeted",0.72,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-8,5361907.2,25080.0407302317
"2188",2004,"kelp","south","south","point conception smr","smr","ref","targeted",0.22,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-8,5361907.2,25080.0407302317
"2189",2005,"kelp","south","south","point conception smr","smr","ref","nontargeted",0.68,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-7,5361907.2,25080.0407302317
"2190",2005,"kelp","south","south","point conception smr","smr","ref","targeted",0.02,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-7,5361907.2,25080.0407302317
