"year","group","region3","region4","affiliated_mpa","mpa_class","mpa_designation","target_status","sum_biomass"
2010,"kelp","south","north islands","harris point smr","smr","smr","targeted",3.66
2011,"kelp","south","north islands","harris point smr","smr","smr","nontargeted",4.52
2011,"kelp","south","north islands","harris point smr","smr","smr","targeted",5.89
2012,"kelp","south","north islands","harris point smr","smr","smr","nontargeted",1.23
2012,"kelp","south","north islands","harris point smr","smr","smr","targeted",3.28
2014,"kelp","south","north islands","harris point smr","smr","smr","nontargeted",1.2
2014,"kelp","south","north islands","harris point smr","smr","smr","targeted",3.5
2016,"kelp","south","north islands","harris point smr","smr","smr","nontargeted",1.07
2016,"kelp","south","north islands","harris point smr","smr","smr","targeted",3.3
2018,"kelp","south","north islands","harris point smr","smr","smr","nontargeted",1.67
2018,"kelp","south","north islands","harris point smr","smr","smr","targeted",4.07
2019,"kelp","south","north islands","harris point smr","smr","smr","nontargeted",0.65
2019,"kelp","south","north islands","harris point smr","smr","smr","targeted",2.93
2020,"kelp","south","north islands","harris point smr","smr","smr","nontargeted",0.54
2020,"kelp","south","north islands","harris point smr","smr","smr","targeted",2.53
2004,"kelp","south","north islands","harris point smr","smr","ref","nontargeted",1.52
2006,"kelp","south","north islands","harris point smr","smr","ref","targeted",3.99
2008,"kelp","south","north islands","harris point smr","smr","ref","nontargeted",0.85
2009,"kelp","south","north islands","harris point smr","smr","ref","nontargeted",2.11
2004,"kelp","south","north islands","harris point smr","smr","ref","targeted",2.07
2005,"kelp","south","north islands","harris point smr","smr","ref","nontargeted",1.08
2005,"kelp","south","north islands","harris point smr","smr","ref","targeted",1.95
2006,"kelp","south","north islands","harris point smr","smr","ref","nontargeted",1.75
2007,"kelp","south","north islands","harris point smr","smr","ref","nontargeted",1.4
2007,"kelp","south","north islands","harris point smr","smr","ref","targeted",2.14
2008,"kelp","south","north islands","harris point smr","smr","ref","targeted",1.69
2009,"kelp","south","north islands","harris point smr","smr","ref","targeted",3.84
2010,"kelp","south","north islands","harris point smr","smr","ref","nontargeted",1.23
2010,"kelp","south","north islands","harris point smr","smr","ref","targeted",2.96
2011,"kelp","south","north islands","harris point smr","smr","ref","nontargeted",1.69
2011,"kelp","south","north islands","harris point smr","smr","ref","targeted",5.63
2012,"kelp","south","north islands","harris point smr","smr","ref","nontargeted",1.63
2012,"kelp","south","north islands","harris point smr","smr","ref","targeted",4.09
2003,"kelp","south","north islands","harris point smr","smr","ref","targeted",2.66
2003,"kelp","south","north islands","harris point smr","smr","ref","nontargeted",1.9
2014,"kelp","south","north islands","harris point smr","smr","ref","nontargeted",0.66
2014,"kelp","south","north islands","harris point smr","smr","ref","targeted",1.29
2016,"kelp","south","north islands","harris point smr","smr","ref","nontargeted",0.79
2016,"kelp","south","north islands","harris point smr","smr","ref","targeted",1.53
2018,"kelp","south","north islands","harris point smr","smr","ref","nontargeted",1
2018,"kelp","south","north islands","harris point smr","smr","ref","targeted",2.32
2019,"kelp","south","north islands","harris point smr","smr","ref","nontargeted",0.2
2019,"kelp","south","north islands","harris point smr","smr","ref","targeted",1.31
2020,"kelp","south","north islands","harris point smr","smr","ref","nontargeted",0.28
2020,"kelp","south","north islands","harris point smr","smr","ref","targeted",2.21
2011,"kelp","south","south","laguna beach smr","smr","smr","nontargeted",1.11
2011,"kelp","south","south","laguna beach smr","smr","smr","targeted",0.79
2019,"kelp","south","south","laguna beach smr","smr","smr","nontargeted",1.4
2019,"kelp","south","south","laguna beach smr","smr","smr","targeted",2.39
2020,"kelp","south","south","laguna beach smr","smr","smr","nontargeted",0.88
2020,"kelp","south","south","laguna beach smr","smr","smr","targeted",3.34
2012,"kelp","south","south","laguna beach smr","smr","smr","nontargeted",1.86
2012,"kelp","south","south","laguna beach smr","smr","smr","targeted",1.11
2011,"kelp","south","south","long point smr","smr","smr","nontargeted",3.36
2011,"kelp","south","south","long point smr","smr","smr","targeted",0.53
2019,"kelp","south","south","long point smr","smr","smr","nontargeted",3.62
2019,"kelp","south","south","long point smr","smr","smr","targeted",3.07
2020,"kelp","south","south","long point smr","smr","smr","nontargeted",7.64
2020,"kelp","south","south","long point smr","smr","smr","targeted",3.33
2012,"kelp","south","south","long point smr","smr","smr","nontargeted",1.48
2012,"kelp","south","south","long point smr","smr","smr","targeted",0.35
2011,"kelp","south","south","long point smr","smr","ref","nontargeted",2.55
2011,"kelp","south","south","long point smr","smr","ref","targeted",0.43
2012,"kelp","south","south","long point smr","smr","ref","nontargeted",1.9
2012,"kelp","south","south","long point smr","smr","ref","targeted",0.4
2019,"kelp","south","south","long point smr","smr","ref","nontargeted",5.5
2019,"kelp","south","south","long point smr","smr","ref","targeted",1.05
2020,"kelp","south","south","long point smr","smr","ref","nontargeted",6.51
2020,"kelp","south","south","long point smr","smr","ref","targeted",0.93
2011,"kelp","south","south","lover's cove smca","smca","smca","nontargeted",1.99
2011,"kelp","south","south","lover's cove smca","smca","smca","targeted",8.91
2012,"kelp","south","south","lover's cove smca","smca","smca","nontargeted",3.86
2012,"kelp","south","south","lover's cove smca","smca","smca","targeted",11.24
2004,"kelp","south","south","lover's cove smca","smca","ref","nontargeted",3.19
2004,"kelp","south","south","lover's cove smca","smca","ref","targeted",3.41
2008,"kelp","south","south","lover's cove smca","smca","ref","nontargeted",11.67
2008,"kelp","south","south","lover's cove smca","smca","ref","targeted",1.29
2011,"kelp","south","south","matlahuayl smr","smr","smr","nontargeted",2.4
2011,"kelp","south","south","matlahuayl smr","smr","smr","targeted",2.13
2012,"kelp","south","south","matlahuayl smr","smr","smr","nontargeted",1.07
2012,"kelp","south","south","matlahuayl smr","smr","smr","targeted",2.21
2019,"kelp","south","south","matlahuayl smr","smr","smr","nontargeted",1
2019,"kelp","south","south","matlahuayl smr","smr","smr","targeted",1.2
2020,"kelp","south","south","matlahuayl smr","smr","smr","nontargeted",1.31
2020,"kelp","south","south","matlahuayl smr","smr","smr","targeted",2.18
2011,"kelp","south","south","matlahuayl smr","smr","ref","nontargeted",1.14
2011,"kelp","south","south","matlahuayl smr","smr","ref","targeted",0.31
2012,"kelp","south","south","matlahuayl smr","smr","ref","nontargeted",0.92
2012,"kelp","south","south","matlahuayl smr","smr","ref","targeted",0.36
2019,"kelp","south","south","matlahuayl smr","smr","ref","nontargeted",0.91
2019,"kelp","south","south","matlahuayl smr","smr","ref","targeted",0.55
2020,"kelp","south","south","matlahuayl smr","smr","ref","nontargeted",0.96
2020,"kelp","south","south","matlahuayl smr","smr","ref","targeted",0.79
2000,"kelp","south","south","naples smca","smca","smca","nontargeted",5.67
2000,"kelp","south","south","naples smca","smca","smca","targeted",4.25
2001,"kelp","south","south","naples smca","smca","smca","nontargeted",3.67
2001,"kelp","south","south","naples smca","smca","smca","targeted",10.25
1999,"kelp","south","south","naples smca","smca","smca","nontargeted",11.98
1999,"kelp","south","south","naples smca","smca","smca","targeted",9.68
2002,"kelp","south","south","naples smca","smca","smca","nontargeted",1.38
2002,"kelp","south","south","naples smca","smca","smca","targeted",3.72
2003,"kelp","south","south","naples smca","smca","smca","nontargeted",1.42
2003,"kelp","south","south","naples smca","smca","smca","targeted",1.58
2004,"kelp","south","south","naples smca","smca","smca","nontargeted",4.07
2004,"kelp","south","south","naples smca","smca","smca","targeted",3.16
2005,"kelp","south","south","naples smca","smca","smca","nontargeted",1.75
2005,"kelp","south","south","naples smca","smca","smca","targeted",1.78
2006,"kelp","south","south","naples smca","smca","smca","nontargeted",3.59
2006,"kelp","south","south","naples smca","smca","smca","targeted",2.81
2007,"kelp","south","south","naples smca","smca","smca","targeted",1.92
2009,"kelp","south","south","naples smca","smca","smca","nontargeted",3.54
2009,"kelp","south","south","naples smca","smca","smca","targeted",1.93
2010,"kelp","south","south","naples smca","smca","smca","nontargeted",3.03
2010,"kelp","south","south","naples smca","smca","smca","targeted",1.7
2012,"kelp","south","south","naples smca","smca","smca","nontargeted",3.4
2012,"kelp","south","south","naples smca","smca","smca","targeted",1.91
2013,"kelp","south","south","naples smca","smca","smca","nontargeted",2.25
2013,"kelp","south","south","naples smca","smca","smca","targeted",1.96
2014,"kelp","south","south","naples smca","smca","smca","nontargeted",2.38
2014,"kelp","south","south","naples smca","smca","smca","targeted",2.83
2015,"kelp","south","south","naples smca","smca","smca","nontargeted",1.82
2015,"kelp","south","south","naples smca","smca","smca","targeted",3.5
2016,"kelp","south","south","naples smca","smca","smca","nontargeted",1.96
2016,"kelp","south","south","naples smca","smca","smca","targeted",3.7
2017,"kelp","south","south","naples smca","smca","smca","nontargeted",3.66
2018,"kelp","south","south","naples smca","smca","smca","nontargeted",4.52
2018,"kelp","south","south","naples smca","smca","smca","targeted",7.29
2019,"kelp","south","south","naples smca","smca","smca","nontargeted",1.82
2019,"kelp","south","south","naples smca","smca","smca","targeted",5.25
2020,"kelp","south","south","naples smca","smca","smca","nontargeted",1.26
2020,"kelp","south","south","naples smca","smca","smca","targeted",4.12
2007,"kelp","south","south","naples smca","smca","smca","nontargeted",1.12
2008,"kelp","south","south","naples smca","smca","smca","nontargeted",0.76
2008,"kelp","south","south","naples smca","smca","smca","targeted",1.16
2011,"kelp","south","south","naples smca","smca","smca","nontargeted",1.61
2011,"kelp","south","south","naples smca","smca","smca","targeted",1.84
2017,"kelp","south","south","naples smca","smca","smca","targeted",4.61
2009,"kelp","south","south","naples smca","smca","ref","nontargeted",2.98
2009,"kelp","south","south","naples smca","smca","ref","targeted",1.87
2010,"kelp","south","south","naples smca","smca","ref","nontargeted",1.76
2010,"kelp","south","south","naples smca","smca","ref","targeted",0.79
2011,"kelp","south","south","naples smca","smca","ref","nontargeted",2.76
2011,"kelp","south","south","naples smca","smca","ref","targeted",1.34
2012,"kelp","south","south","naples smca","smca","ref","nontargeted",1.44
2012,"kelp","south","south","naples smca","smca","ref","targeted",0.69
2013,"kelp","south","south","naples smca","smca","ref","nontargeted",0.76
2013,"kelp","south","south","naples smca","smca","ref","targeted",0.35
2015,"kelp","south","south","naples smca","smca","ref","nontargeted",2.34
2015,"kelp","south","south","naples smca","smca","ref","targeted",1.83
2016,"kelp","south","south","naples smca","smca","ref","nontargeted",1.67
2016,"kelp","south","south","naples smca","smca","ref","targeted",2.44
2017,"kelp","south","south","naples smca","smca","ref","nontargeted",1.01
2017,"kelp","south","south","naples smca","smca","ref","targeted",1.23
2018,"kelp","south","south","naples smca","smca","ref","nontargeted",2.42
2018,"kelp","south","south","naples smca","smca","ref","targeted",2.86
2019,"kelp","south","south","naples smca","smca","ref","nontargeted",0.4
2019,"kelp","south","south","naples smca","smca","ref","targeted",1.61
2020,"kelp","south","south","naples smca","smca","ref","nontargeted",0.56
2020,"kelp","south","south","naples smca","smca","ref","targeted",0.95
2014,"kelp","south","south","naples smca","smca","ref","nontargeted",1.78
2014,"kelp","south","south","naples smca","smca","ref","targeted",0.51
2005,"kelp","south","north islands","painted cave smca","smca","smca","targeted",1.48
2008,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",4.11
2010,"kelp","south","north islands","painted cave smca","smca","smca","targeted",3.67
2012,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",3.63
2012,"kelp","south","north islands","painted cave smca","smca","smca","targeted",3.89
2014,"kelp","south","north islands","painted cave smca","smca","smca","targeted",3.32
2019,"kelp","south","north islands","painted cave smca","smca","smca","targeted",4.25
2003,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",1.89
2003,"kelp","south","north islands","painted cave smca","smca","smca","targeted",2.11
2004,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",2.54
2004,"kelp","south","north islands","painted cave smca","smca","smca","targeted",1.98
2005,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",2.67
2006,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",6.14
2006,"kelp","south","north islands","painted cave smca","smca","smca","targeted",2.28
2007,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",1.78
2007,"kelp","south","north islands","painted cave smca","smca","smca","targeted",1.21
2008,"kelp","south","north islands","painted cave smca","smca","smca","targeted",3.86
2009,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",3.3
2009,"kelp","south","north islands","painted cave smca","smca","smca","targeted",4.81
2010,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",5.03
2011,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",3.77
2011,"kelp","south","north islands","painted cave smca","smca","smca","targeted",3.61
2014,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",3.09
2015,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",4.68
2015,"kelp","south","north islands","painted cave smca","smca","smca","targeted",2.5
2016,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",5.36
2016,"kelp","south","north islands","painted cave smca","smca","smca","targeted",6.22
2017,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",6.28
2017,"kelp","south","north islands","painted cave smca","smca","smca","targeted",5.52
2018,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",7.2
2018,"kelp","south","north islands","painted cave smca","smca","smca","targeted",7.86
2019,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",1.52
2020,"kelp","south","north islands","painted cave smca","smca","smca","nontargeted",4.18
2020,"kelp","south","north islands","painted cave smca","smca","smca","targeted",6.49
2000,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",7.19
2000,"kelp","south","north islands","painted cave smca","smca","ref","targeted",6.52
2003,"kelp","south","north islands","painted cave smca","smca","ref","targeted",1.79
2004,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",1.99
2004,"kelp","south","north islands","painted cave smca","smca","ref","targeted",1.69
2005,"kelp","south","north islands","painted cave smca","smca","ref","targeted",1.1
2006,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",3.66
2006,"kelp","south","north islands","painted cave smca","smca","ref","targeted",2.49
2007,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",2.49
2007,"kelp","south","north islands","painted cave smca","smca","ref","targeted",1.11
2008,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",1.91
2008,"kelp","south","north islands","painted cave smca","smca","ref","targeted",1.61
2009,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",2.72
2009,"kelp","south","north islands","painted cave smca","smca","ref","targeted",2.75
2010,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",4.45
2010,"kelp","south","north islands","painted cave smca","smca","ref","targeted",2.14
2011,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",3.2
2011,"kelp","south","north islands","painted cave smca","smca","ref","targeted",2.52
2012,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",4.34
2012,"kelp","south","north islands","painted cave smca","smca","ref","targeted",1.96
2013,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",3.43
2013,"kelp","south","north islands","painted cave smca","smca","ref","targeted",2.2
2014,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",2.89
2014,"kelp","south","north islands","painted cave smca","smca","ref","targeted",2.12
2015,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",2.09
2015,"kelp","south","north islands","painted cave smca","smca","ref","targeted",2.08
2016,"kelp","south","north islands","painted cave smca","smca","ref","targeted",0.8
2017,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",1.99
2017,"kelp","south","north islands","painted cave smca","smca","ref","targeted",2.31
2018,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",2.38
2018,"kelp","south","north islands","painted cave smca","smca","ref","targeted",2.21
2019,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",1.03
2019,"kelp","south","north islands","painted cave smca","smca","ref","targeted",1.37
2020,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",1.27
2020,"kelp","south","north islands","painted cave smca","smca","ref","targeted",1.97
2002,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",4.6
2002,"kelp","south","north islands","painted cave smca","smca","ref","targeted",3.57
2003,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",2.79
2005,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",2.45
2016,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",2.26
2001,"kelp","south","north islands","painted cave smca","smca","ref","nontargeted",6.8
2001,"kelp","south","north islands","painted cave smca","smca","ref","targeted",9.34
1999,"kelp","south","south","point conception smr","smr","smr","nontargeted",1.54
1999,"kelp","south","south","point conception smr","smr","smr","targeted",0.34
2000,"kelp","south","south","point conception smr","smr","smr","nontargeted",0.73
2000,"kelp","south","south","point conception smr","smr","smr","targeted",0.64
2001,"kelp","south","south","point conception smr","smr","smr","nontargeted",0.47
2001,"kelp","south","south","point conception smr","smr","smr","targeted",0.55
2002,"kelp","south","south","point conception smr","smr","smr","nontargeted",0.37
2002,"kelp","south","south","point conception smr","smr","smr","targeted",0.25
2003,"kelp","south","south","point conception smr","smr","smr","nontargeted",0.24
2003,"kelp","south","south","point conception smr","smr","smr","targeted",0.22
2004,"kelp","south","south","point conception smr","smr","smr","nontargeted",0.4
2004,"kelp","south","south","point conception smr","smr","smr","targeted",0.09
2005,"kelp","south","south","point conception smr","smr","smr","nontargeted",0.34
2005,"kelp","south","south","point conception smr","smr","smr","targeted",0.07
2006,"kelp","south","south","point conception smr","smr","smr","nontargeted",0.91
2006,"kelp","south","south","point conception smr","smr","smr","targeted",0.01
2007,"kelp","south","south","point conception smr","smr","smr","nontargeted",0.03
2007,"kelp","south","south","point conception smr","smr","smr","targeted",0
2008,"kelp","south","south","point conception smr","smr","smr","nontargeted",0.09
2008,"kelp","south","south","point conception smr","smr","smr","targeted",0.01
2009,"kelp","south","south","point conception smr","smr","smr","nontargeted",0.36
2009,"kelp","south","south","point conception smr","smr","smr","targeted",0.04
2010,"kelp","south","south","point conception smr","smr","smr","nontargeted",0.44
2010,"kelp","south","south","point conception smr","smr","smr","targeted",0.2
2011,"kelp","south","south","point conception smr","smr","smr","nontargeted",0.24
2011,"kelp","south","south","point conception smr","smr","smr","targeted",0.09
2012,"kelp","south","south","point conception smr","smr","smr","nontargeted",0.27
2012,"kelp","south","south","point conception smr","smr","smr","targeted",0.01
1999,"kelp","south","south","point conception smr","smr","ref","nontargeted",5.92
1999,"kelp","south","south","point conception smr","smr","ref","targeted",2.78
2000,"kelp","south","south","point conception smr","smr","ref","nontargeted",0.81
2000,"kelp","south","south","point conception smr","smr","ref","targeted",1.41
2001,"kelp","south","south","point conception smr","smr","ref","nontargeted",0.4
2001,"kelp","south","south","point conception smr","smr","ref","targeted",0.22
2002,"kelp","south","south","point conception smr","smr","ref","nontargeted",0.55
2002,"kelp","south","south","point conception smr","smr","ref","targeted",0.35
2003,"kelp","south","south","point conception smr","smr","ref","nontargeted",0.26
2003,"kelp","south","south","point conception smr","smr","ref","targeted",0.16
2004,"kelp","south","south","point conception smr","smr","ref","nontargeted",0.72
2004,"kelp","south","south","point conception smr","smr","ref","targeted",0.22
2005,"kelp","south","south","point conception smr","smr","ref","nontargeted",0.68
2005,"kelp","south","south","point conception smr","smr","ref","targeted",0.02
2006,"kelp","south","south","point conception smr","smr","ref","nontargeted",0.88
2006,"kelp","south","south","point conception smr","smr","ref","targeted",0.22
2007,"kelp","south","south","point conception smr","smr","ref","nontargeted",0.07
2007,"kelp","south","south","point conception smr","smr","ref","targeted",0
2008,"kelp","south","south","point conception smr","smr","ref","nontargeted",0.03
2008,"kelp","south","south","point conception smr","smr","ref","targeted",0.03
2009,"kelp","south","south","point conception smr","smr","ref","nontargeted",0.64
2009,"kelp","south","south","point conception smr","smr","ref","targeted",0.21
2010,"kelp","south","south","point conception smr","smr","ref","nontargeted",0.64
2010,"kelp","south","south","point conception smr","smr","ref","targeted",0.56
2011,"kelp","south","south","point conception smr","smr","ref","nontargeted",0.86
2011,"kelp","south","south","point conception smr","smr","ref","targeted",0.36
2012,"kelp","south","south","point conception smr","smr","ref","nontargeted",0.65
2012,"kelp","south","south","point conception smr","smr","ref","targeted",0.51
2013,"kelp","south","south","point conception smr","smr","ref","nontargeted",0.43
2013,"kelp","south","south","point conception smr","smr","ref","targeted",0.53
2019,"kelp","south","south","point dume smca","smr","smca","nontargeted",1.34
2019,"kelp","south","south","point dume smca","smr","smca","targeted",1.66
2020,"kelp","south","south","point dume smca","smr","smca","nontargeted",0.21
2020,"kelp","south","south","point dume smca","smr","smca","targeted",1.29
2010,"kelp","south","south","point dume smca","smr","smca","nontargeted",1.74
2010,"kelp","south","south","point dume smca","smr","smca","targeted",2.4
2011,"kelp","south","south","point dume smca","smr","smca","nontargeted",4.19
2011,"kelp","south","south","point dume smca","smr","smca","targeted",5.64
2012,"kelp","south","south","point dume smca","smr","smca","nontargeted",0.47
2012,"kelp","south","south","point dume smca","smr","smca","targeted",2.16
2013,"kelp","south","south","point dume smca","smr","smca","nontargeted",0.53
2013,"kelp","south","south","point dume smca","smr","smca","targeted",2.1
2019,"kelp","south","south","point dume smca","smr","ref","nontargeted",0.11
2019,"kelp","south","south","point dume smca","smr","ref","targeted",3.44
2020,"kelp","south","south","point dume smca","smr","ref","nontargeted",0.3
2020,"kelp","south","south","point dume smca","smr","ref","targeted",2.82
2010,"kelp","south","south","point dume smca","smr","ref","nontargeted",2.92
2010,"kelp","south","south","point dume smca","smr","ref","targeted",3.6
2011,"kelp","south","south","point dume smca","smr","ref","nontargeted",3.69
2011,"kelp","south","south","point dume smca","smr","ref","targeted",3.6
2012,"kelp","south","south","point dume smca","smr","ref","nontargeted",1.67
2012,"kelp","south","south","point dume smca","smr","ref","targeted",2.33
2013,"kelp","south","south","point dume smca","smr","ref","nontargeted",1.77
2013,"kelp","south","south","point dume smca","smr","ref","targeted",1.65
2008,"kelp","south","south","point dume smca","smr","ref","nontargeted",1.86
2008,"kelp","south","south","point dume smca","smr","ref","targeted",6.49
2008,"kelp","south","south","point dume smr","smr","smr","nontargeted",2.86
2008,"kelp","south","south","point dume smr","smr","smr","targeted",3.1
2010,"kelp","south","south","point dume smr","smr","smr","nontargeted",4.84
2010,"kelp","south","south","point dume smr","smr","smr","targeted",3.67
2011,"kelp","south","south","point dume smr","smr","smr","nontargeted",3.06
2011,"kelp","south","south","point dume smr","smr","smr","targeted",2.44
2012,"kelp","south","south","point dume smr","smr","smr","nontargeted",6.69
2012,"kelp","south","south","point dume smr","smr","smr","targeted",4.33
2013,"kelp","south","south","point dume smr","smr","smr","nontargeted",3.4
2013,"kelp","south","south","point dume smr","smr","smr","targeted",4.08
2019,"kelp","south","south","point dume smr","smr","smr","nontargeted",11.3
2019,"kelp","south","south","point dume smr","smr","smr","targeted",8.72
2020,"kelp","south","south","point dume smr","smr","smr","nontargeted",5
2020,"kelp","south","south","point dume smr","smr","smr","targeted",7.34
2019,"kelp","south","south","point dume smr","smr","ref","nontargeted",0.04
2019,"kelp","south","south","point dume smr","smr","ref","targeted",0.57
2020,"kelp","south","south","point dume smr","smr","ref","nontargeted",0.27
2020,"kelp","south","south","point dume smr","smr","ref","targeted",1.17
2004,"kelp","south","south","point dume smr","smr","ref","nontargeted",4.15
2004,"kelp","south","south","point dume smr","smr","ref","targeted",0.86
2008,"kelp","south","south","point dume smr","smr","ref","nontargeted",15.04
2008,"kelp","south","south","point dume smr","smr","ref","targeted",2.31
2007,"kelp","south","south","point vicente smca","smr","smca","nontargeted",2.34
2007,"kelp","south","south","point vicente smca","smr","smca","targeted",1.74
2009,"kelp","south","south","point vicente smca","smr","smca","nontargeted",3.19
2009,"kelp","south","south","point vicente smca","smr","smca","targeted",1.53
2010,"kelp","south","south","point vicente smca","smr","smca","nontargeted",2.35
2010,"kelp","south","south","point vicente smca","smr","smca","targeted",1.27
2011,"kelp","south","south","point vicente smca","smr","smca","nontargeted",2.08
2011,"kelp","south","south","point vicente smca","smr","smca","targeted",0.95
2012,"kelp","south","south","point vicente smca","smr","smca","nontargeted",0.75
2012,"kelp","south","south","point vicente smca","smr","smca","targeted",0.59
2013,"kelp","south","south","point vicente smca","smr","smca","nontargeted",2.67
2013,"kelp","south","south","point vicente smca","smr","smca","targeted",1.57
2014,"kelp","south","south","point vicente smca","smr","smca","nontargeted",2.38
2014,"kelp","south","south","point vicente smca","smr","smca","targeted",3.37
2015,"kelp","south","south","point vicente smca","smr","smca","nontargeted",3.52
2015,"kelp","south","south","point vicente smca","smr","smca","targeted",2.79
2016,"kelp","south","south","point vicente smca","smr","smca","nontargeted",3.32
2016,"kelp","south","south","point vicente smca","smr","smca","targeted",3.76
2017,"kelp","south","south","point vicente smca","smr","smca","nontargeted",3.46
2017,"kelp","south","south","point vicente smca","smr","smca","targeted",3.18
2018,"kelp","south","south","point vicente smca","smr","smca","nontargeted",3.76
2018,"kelp","south","south","point vicente smca","smr","smca","targeted",4.32
2019,"kelp","south","south","point vicente smca","smr","smca","nontargeted",2.62
2019,"kelp","south","south","point vicente smca","smr","smca","targeted",2.29
2020,"kelp","south","south","point vicente smca","smr","smca","nontargeted",2.61
2020,"kelp","south","south","point vicente smca","smr","smca","targeted",2.35
2004,"kelp","south","south","point vicente smca","smr","smca","nontargeted",0.56
2004,"kelp","south","south","point vicente smca","smr","smca","targeted",0.92
2008,"kelp","south","south","point vicente smca","smr","smca","nontargeted",4.52
2008,"kelp","south","south","point vicente smca","smr","smca","targeted",1.32
2012,"kelp","south","south","point vicente smca","smr","ref","nontargeted",1.84
2012,"kelp","south","south","point vicente smca","smr","ref","targeted",1.02
2011,"kelp","south","south","point vicente smca","smr","ref","nontargeted",1.23
2011,"kelp","south","south","point vicente smca","smr","ref","targeted",1.01
2004,"kelp","south","south","point vicente smca","smr","ref","nontargeted",2.44
2004,"kelp","south","south","point vicente smca","smr","ref","targeted",1.28
2008,"kelp","south","south","point vicente smca","smr","ref","nontargeted",1.21
2008,"kelp","south","south","point vicente smca","smr","ref","targeted",0.81
2007,"kelp","south","south","point vicente smca","smr","ref","nontargeted",0.99
2007,"kelp","south","south","point vicente smca","smr","ref","targeted",0.63
2009,"kelp","south","south","point vicente smca","smr","ref","nontargeted",2.19
2009,"kelp","south","south","point vicente smca","smr","ref","targeted",1.08
2013,"kelp","south","south","point vicente smca","smr","ref","nontargeted",2.62
2013,"kelp","south","south","point vicente smca","smr","ref","targeted",0.88
2014,"kelp","south","south","point vicente smca","smr","ref","nontargeted",0.23
2014,"kelp","south","south","point vicente smca","smr","ref","targeted",0.24
2015,"kelp","south","south","point vicente smca","smr","ref","nontargeted",0.54
2015,"kelp","south","south","point vicente smca","smr","ref","targeted",1.15
2016,"kelp","south","south","point vicente smca","smr","ref","nontargeted",0.46
2016,"kelp","south","south","point vicente smca","smr","ref","targeted",0.49
2017,"kelp","south","south","point vicente smca","smr","ref","nontargeted",0.52
2017,"kelp","south","south","point vicente smca","smr","ref","targeted",0.4
2018,"kelp","south","south","point vicente smca","smr","ref","nontargeted",0.76
2018,"kelp","south","south","point vicente smca","smr","ref","targeted",1.11
2019,"kelp","south","south","point vicente smca","smr","ref","nontargeted",1.52
2019,"kelp","south","south","point vicente smca","smr","ref","targeted",0.44
2020,"kelp","south","south","point vicente smca","smr","ref","nontargeted",0.31
2020,"kelp","south","south","point vicente smca","smr","ref","targeted",0.46
2010,"kelp","south","south","point vicente smca","smr","ref","nontargeted",0.44
2010,"kelp","south","south","point vicente smca","smr","ref","targeted",0.53
2012,"kelp","south","north islands","santa barbara island smr","smr","smr","nontargeted",2.14
2012,"kelp","south","north islands","santa barbara island smr","smr","smr","targeted",0.88
2019,"kelp","south","north islands","santa barbara island smr","smr","smr","nontargeted",1.17
2019,"kelp","south","north islands","santa barbara island smr","smr","smr","targeted",1.66
2005,"kelp","south","north islands","santa barbara island smr","smr","smr","nontargeted",2.1
2005,"kelp","south","north islands","santa barbara island smr","smr","smr","targeted",0.6
2006,"kelp","south","north islands","santa barbara island smr","smr","smr","nontargeted",1.86
